2024.10.21,0:00,43376.5,43386.5,43354.1,43355.4,1806
2024.10.21,4:00,43355,43383.3,43332,43358.4,2539
2024.10.21,8:00,43357.6,43373.2,43214.2,43228.4,5694
2024.10.21,12:00,43229.2,43357.6,42921.8,43030.5,22654
2024.10.21,16:00,43030,43054.5,42933.1,42994.4,14111
2024.10.21,20:00,42992.1,43007.4,42964.5,42967,1936
2024.10.22,0:00,42967.5,42968.4,42924.2,42930.4,3003
2024.10.22,4:00,42931.4,42942.3,42886.4,42888,3442
2024.10.22,8:00,42889.2,42912.9,42766.3,42816.1,8109
2024.10.22,12:00,42816.5,42941.2,42761.2,42900.6,21357
2024.10.22,16:00,42899.8,43098.3,42884,42982.3,11912
2024.10.22,20:00,42982.4,42983.3,42786.5,42877.5,5051
2024.10.23,0:00,42876.9,42881.3,42847.4,42854.2,1673
2024.10.23,4:00,42853.1,42884.9,42836.1,42847.9,2519
2024.10.23,8:00,42848.4,42872.5,42740.6,42784.5,5139
2024.10.23,12:00,42783.6,42823.4,42568.1,42678.4,22724
2024.10.23,16:00,42678.5,42687.3,42333.2,42560.4,20881
2024.10.23,20:00,42556.8,42560.8,42412.3,42496,4470
2024.10.24,0:00,42495.1,42540.4,42472.2,42500,2885
2024.10.24,4:00,42499.2,42572.5,42486.4,42556.4,3693
2024.10.24,8:00,42555.3,42564.4,42458,42521.2,5351
2024.10.24,12:00,42520.6,42534.6,42274.7,42326.4,22450
2024.10.24,16:00,42327.4,42468.4,42236.1,42431.4,16518
2024.10.24,20:00,42433.4,42466.5,42421.1,42446.8,1878
2024.10.25,0:00,42448.3,42461.3,42414.2,42417,2188
2024.10.25,4:00,42417.5,42477.4,42394,42477.1,3221
2024.10.25,8:00,42477,42545,42444.1,42522.5,4939
2024.10.25,12:00,42522.4,42642.3,42308.1,42346,19977
2024.10.25,16:00,42345.1,42398.4,42077.2,42152.3,22362
2024.10.27,22:00,42244.7,42337.1,42244.5,42297,2366
2024.10.28,0:00,42296.1,42385.2,42291.1,42329,3574
2024.10.28,4:00,42328.1,42392.9,42305.2,42351,3457
2024.10.28,8:00,42352.3,42401.6,42286.8,42286.8,8287
2024.10.28,12:00,42287.5,42538.5,42251.6,42407.1,22810
2024.10.28,16:00,42408.4,42522,42385.2,42454.1,15557
2024.10.28,20:00,42454.1,42487.1,42432,42441.1,1948
2024.10.29,0:00,42441.5,42447.3,42368.1,42375,3338
2024.10.29,4:00,42375.5,42476.9,42371.2,42436,3037
2024.10.29,8:00,42437.2,42487.3,42303.5,42322.1,9663
2024.10.29,12:00,42321.3,42550.3,42215.1,42359.5,25635
2024.10.29,16:00,42360.6,42443.2,42284.1,42307.3,13865
2024.10.29,20:00,42302.3,42374.2,42277.9,42344.4,4889
2024.10.30,0:00,42343.1,42399.5,42312.2,42320.4,3097
2024.10.30,4:00,42320,42357.9,42286,42325.9,3121
2024.10.30,8:00,42326.3,42373.8,42166.4,42223.5,9256
2024.10.30,12:00,42222.3,42519.3,42192.1,42492.4,25494
2024.10.30,16:00,42491.1,42504.5,42192.1,42227.7,17235
2024.10.30,20:00,42226.1,42290.6,42148.8,42192.5,9301
2024.10.31,0:00,42191.1,42222.5,42159,42167.4,3297
2024.10.31,4:00,42168.4,42170.4,42031.2,42047.1,3708
2024.10.31,8:00,42047.5,42054.3,41968.1,42033.3,8434
2024.10.31,12:00,42032.5,42060.3,41739.2,41863.4,32292
2024.10.31,16:00,41862.1,42023.4,41794.1,41804,21376
2024.10.31,20:00,41812.2,41910.2,41798.6,41816.1,9015
2024.11.01,0:00,41816.6,41861.6,41766.2,41859.6,4297
2024.11.01,4:00,41860.5,41887.5,41811,41855.9,3900
2024.11.01,8:00,41856.9,42005.6,41840.2,41997.3,6684
2024.11.01,12:00,41998.9,42367.2,41925.7,42236.1,28411
2024.11.01,16:00,42235.1,42301.3,42029,42072.3,22726
2024.11.03,23:00,42027.2,42036.4,41956.5,41974.5,2465
2024.11.04,0:00,41975.3,42058.3,41934,42051.5,3808
2024.11.04,4:00,42051,42097.5,42001.1,42005,3182
2024.11.04,8:00,42006.2,42168,42000.1,42138.4,8612
2024.11.04,12:00,42137.6,42150,41899,41958.1,22826
2024.11.04,16:00,41959.4,41978.4,41684.1,41878.1,22944
2024.11.04,20:00,41878.6,41903.4,41806.1,41852.9,7398
2024.11.05,0:00,41852,41895.5,41815.1,41863.4,4002
2024.11.05,4:00,41862.1,41931.3,41855,41906,2675
2024.11.05,8:00,41907.3,41933.3,41845,41897.1,6272
2024.11.05,12:00,41898.3,42231.3,41815.1,42139.1,19876
2024.11.05,16:00,42138.1,42315.4,42108.1,42178.5,19101
2024.11.05,20:00,42176.3,42368.2,42159.1,42331.8,8313
2024.11.06,0:00,42330.9,42923,42328,42816.6,14348
2024.11.06,4:00,42814.9,43254.1,42750.2,43136,14063
2024.11.06,8:00,43133.4,43557,43115.9,43477.2,17913
2024.11.06,12:00,43478.1,43693.2,43425.7,43575,45521
2024.11.06,16:00,43576.2,43791.2,43531,43739,20590
2024.11.06,20:00,43738,43867.8,43737,43816.5,8594
2024.11.07,0:00,43816.4,43913.3,43782.9,43898.3,4979
2024.11.07,4:00,43899.9,43926.3,43835.1,43854.9,3635
2024.11.07,8:00,43856.8,43928.3,43852.3,43919.8,6140
2024.11.07,12:00,43919,43923.9,43716,43829.5,19201
2024.11.07,16:00,43830.3,43872.3,43716,43856.3,18048
2024.11.07,20:00,43857.2,43898.4,43791,43858.4,8932
2024.11.08,0:00,43857.9,43863.2,43803.2,43816.1,2821
2024.11.08,4:00,43816.5,43860.4,43802,43852,2112
2024.11.08,8:00,43851,43853.4,43768.1,43817.4,7412
2024.11.08,12:00,43818.2,44084,43792,44060.3,17027
2024.11.08,16:00,44061.3,44214.2,43990,44126.1,13451
2024.11.08,20:00,44127.3,44148.3,44026.1,44059.3,4670
2024.11.10,23:00,44104.8,44120.3,44068.5,44118.7,976
2024.11.11,0:00,44117.9,44123.1,44077.9,44093.5,2169
2024.11.11,4:00,44094.3,44149.2,44090.1,44148.3,1407
2024.11.11,8:00,44147,44269,44137.9,44262.8,4984
2024.11.11,12:00,44263,44549.3,44211.1,44452.9,17552
2024.11.11,16:00,44453.4,44488.4,44301.1,44387.5,13093
2024.11.11,20:00,44386.1,44386.1,44303.1,44328.3,5203
2024.11.12,0:00,44327.9,44337.5,44277.2,44295.3,3311
2024.11.12,4:00,44294.1,44315,44273.9,44313.9,2180
2024.11.12,8:00,44311.5,44361.6,44263.4,44318.4,7216
2024.11.12,12:00,44317.5,44475.1,44203.2,44237.5,17226
2024.11.12,16:00,44238.2,44242.3,43968.1,44104,16763
2024.11.12,20:00,44103.1,44124.2,43940.1,43983,6554
2024.11.13,0:00,43983.5,43986.4,43941,43948.4,3266
2024.11.13,4:00,43949.3,43954.5,43834.9,43846.4,3570
2024.11.13,8:00,43847.2,43962.2,43825,43855.2,6608
2024.11.13,12:00,43856.3,44117.3,43856.3,44096.1,24690
2024.11.13,16:00,44096.5,44206.3,43995,44006.1,16583
2024.11.13,20:00,44006,44106.2,43987.1,44076.4,7532
2024.11.14,0:00,44077.3,44083.4,43998,44013.1,2950
2024.11.14,4:00,44013,44053.4,43961.4,44046.3,3158
2024.11.14,8:00,44044.9,44156.2,44038,44149.3,7295
2024.11.14,12:00,44149.2,44188.7,43928.1,44004.3,21279
2024.11.14,16:00,44003.1,44046.3,43804.1,43930.1,18935
2024.11.14,20:00,43930.5,43930.5,43748.1,43781,12197
2024.11.15,0:00,43780.1,43780.3,43686,43720.4,4163
2024.11.15,4:00,43720,43732.3,43582.1,43585.3,4241
2024.11.15,8:00,43586.8,43661.7,43543,43642.1,7718
2024.11.15,12:00,43643.1,43715.5,43474.1,43491.3,24748
2024.11.15,16:00,43490,43602.3,43406.1,43478.3,23652
2024.11.15,20:00,43477.1,43571.3,43439.1,43494.2,6465
2024.11.17,23:00,43510.2,43512.2,43442,43483.5,1508
2024.11.18,0:00,43484.3,43545.2,43471,43475.5,2556
2024.11.18,4:00,43476.4,43533.2,43420.1,43432.3,2685
2024.11.18,8:00,43434,43460,43321.8,43354.1,8750
2024.11.18,12:00,43354.9,43522.3,43354.2,43521,17519
2024.11.18,16:00,43522.3,43584.9,43385.1,43453.1,16489
2024.11.18,20:00,43452.1,43476.3,43412,43445.4,5072
2024.11.19,0:00,43444.9,43541.3,43425.2,43535,3490
2024.11.19,4:00,43535.5,43556.3,43478.1,43507,2658
2024.11.19,8:00,43506.1,43547.3,43179.1,43224.9,18151
2024.11.19,12:00,43225.5,43302.9,42926.6,43261.9,29512
2024.11.19,16:00,43262.9,43464.5,43232.8,43302.3,17193
2024.11.19,20:00,43303.7,43405.3,43281.4,43397.3,5729
2024.11.20,0:00,43398.2,43458.3,43376,43389,3709
2024.11.20,4:00,43388.9,43489.3,43388.9,43467.1,3301
2024.11.20,8:00,43465.3,43492.8,43381.9,43426.5,8459
2024.11.20,12:00,43427.8,43501.7,43121.1,43296,19464
2024.11.20,16:00,43295.2,43348.2,43146.5,43282.4,20875
2024.11.20,20:00,43281.4,43525.6,43260.5,43498.2,15418
2024.11.21,0:00,43499.2,43508.2,43377,43412.9,5063
2024.11.21,4:00,43412.1,43518.2,43362.9,43442.4,5488
2024.11.21,8:00,43443.1,43557.5,43325.3,43543,15604
2024.11.21,12:00,43541.5,43825.7,43387.4,43798.6,34101
2024.11.21,16:00,43799.9,44091.9,43768.7,44024,21341
2024.11.21,20:00,44022.6,44044.9,43900,43916.9,6049
2024.11.22,0:00,43916,43980.3,43885.1,43926.3,4320
2024.11.22,4:00,43925.9,44003.4,43904,43955.4,4208
2024.11.22,8:00,43955.5,43997.3,43770.6,43900.5,12969
2024.11.22,12:00,43901.3,44260.4,43895.2,44215.3,26433
2024.11.22,16:00,44216.2,44331.3,44096.1,44305.3,18876
2024.11.22,20:00,44303.4,44386.2,44215.1,44345.3,5020
2024.11.24,23:00,44513.6,44600.6,44513.6,44571.6,1097
2024.11.25,0:00,44570.8,44630.4,44569.7,44619.6,2224
2024.11.25,4:00,44619.5,44628.3,44584,44613.4,2017
2024.11.25,8:00,44615.8,44683.5,44594.5,44670.4,6384
